OrderID,OrderDate,CustomerID,CustomerName,CustomerEmail,Country,ProductID,ProductCategory,ProductName,Quantity,UnitPrice,TotalPrice,SalesRegion
429,2023-08-19,1796,Anthony Johnson,brodriguez@gmail.com,Tunisia,559,Clothing,Laptop,7,893.96,6257.72,Central
430,2024-01-08,1879,Dr. Daniel Thomas,orussell@allen.com,Peru,579,Electronics,Table,7,689.28,4824.96,West
431,2023-10-06,1751,Susan Vargas,kellycook@gmail.com,Chad,512,Furniture,Phone,10,272.59,2725.89999999999,West
432,2024-01-03,1378,William West,mary00@green.com,Zimbabwe,543,Clothing,Sofa,8,433.06,3464.48,South
433,2025-02-06,1121,Rachael Paul,rachael01@richmond.com,Bahrain,536,Furniture,Laptop,8,178.08,1424.64,Central
434,2024-06-19,1307,Rachel Pham,hebertkristina@phillips.biz,Greece,579,Sports,Laptop,10,73.66,736.599999999999,Central
435,2023-10-05,1125,Jeffrey White,linda43@gmail.com,Seychelles,546,Clothing,Phone,1,667.12,667.12,Central
436,2024-05-26,1272,Mark Contreras,tylerray@hotmail.com,Guatemala,598,Electronics,Laptop,9,955.08,8595.72,East
437,2024-05-01,1017,Tracy Maddox,jenkinswilliam@johnston.info,Zambia,530,Beauty,Bicycle,8,655.2,5241.6,North
438,2024-09-29,1838,James Wood,ffrench@hotmail.com,Romania,588,Clothing,Laptop,4,535.49,2141.96,North
439,2024-04-20,1246,Dawn Brady,morrissteven@hawkins.com,Bahamas,600,Clothing,Tennis Racket,6,790.3,4741.79999999999,West
440,2024-04-23,1162,Jessica Stark,frederickteresa@stevens.com,Poland,581,Clothing,Table,8,674.33,5394.64,East
441,2025-01-17,1614,Melissa Young,nwilliams@williams-murray.com,Isle of Man,520,Furniture,Tennis Racket,9,648.47,5836.23,Central
442,2024-03-18,1705,Jody Rodriguez MD,crocha@hotmail.com,Hong Kong,583,Sports,Perfume,5,385.76,1928.8,West
443,2025-06-19,1238,Dale Tucker,burtondiana@gmail.com,Equatorial Guinea,517,Beauty,Bicycle,6,780.76,4684.55999999999,Central
444,2023-09-30,1853,Maria Jones,pamelaroberts@hotmail.com,Nigeria,520,Electronics,Tennis Racket,9,856.24,7706.16,Central
445,2024-09-29,1125,Matthew Lawrence,staceyaguilar@barber.org,Thailand,560,Electronics,Perfume,9,46.43,417.87,East
446,2024-08-30,1062,Kellie Jenkins,ronalddavila@brock.com,Netherlands Antilles,508,Clothing,Tennis Racket,9,263.31,2369.79,East
447,2024-01-29,1919,Paul Lewis,browland@hotmail.com,Malawi,562,Clothing,Tennis Racket,8,851.41,6811.28,South
448,2023-08-29,1996,Christopher Silva,jennifer40@hall-jones.biz,Somalia,542,Electronics,Perfume,8,223.95,1791.6,Central
449,2024-12-11,1906,Stephanie Mueller,youngsteven@gentry.net,Serbia,588,Clothing,Table,10,419.69,4196.9,East
450,2025-05-08,1625,Timothy Estes,wsingleton@hotmail.com,Heard Island and McDonald Islands,594,Sports,Sofa,5,721.51,3607.55,North
451,2024-12-11,1705,Logan Ramirez,anneholt@hotmail.com,Bolivia,585,Beauty,Sofa,6,30.67,184.02,North
452,2023-10-12,1126,Caleb Perkins,donaldcollins@white.biz,Czech Republic,555,Furniture,Tennis Racket,6,803.02,4818.12,East
453,2025-01-22,1501,John Hicks,bjones@yahoo.com,Croatia,562,Beauty,T-Shirt,5,974.2,4871.0,East
454,2024-01-09,1575,Brandon Richards DDS,susan31@rivera-perkins.org,Nauru,576,Beauty,Sofa,4,665.93,2663.72,Central
455,2024-10-31,1971,Teresa Frederick,russell56@yahoo.com,Liberia,502,Beauty,Phone,7,435.62,3049.34,South
456,2024-03-10,1361,Denise Williams,jeremygould@sims.net,Vietnam,524,Beauty,Phone,9,941.0,8469.0,West
457,2024-09-03,1647,Michelle Austin,jeremystrong@griffin.net,French Guiana,547,Furniture,Laptop,2,892.92,1785.84,Central
458,2024-09-23,1247,Eric Donaldson,alexander22@harper.net,Isle of Man,503,Furniture,Bicycle,10,806.14,8061.4,North
459,2025-05-10,1898,Kevin Jackson,glennrandy@hotmail.com,Pakistan,566,Clothing,Laptop,2,760.48,1520.96,West
460,2024-07-16,1406,Daniel Simon,iklein@hotmail.com,Cayman Islands,543,Furniture,Tennis Racket,2,594.74,1189.48,North
461,2023-08-12,1348,Maria George,ysanchez@yahoo.com,Rwanda,572,Beauty,Sofa,3,82.94,248.82,North
462,2024-09-20,1986,Mary Lynch,carterjacob@moreno.com,Kuwait,592,Sports,Sofa,6,272.24,1633.44,North
463,2025-03-15,1729,Jessica White,jodiharris@hotmail.com,Croatia,585,Electronics,Laptop,7,802.1,5614.7,Central
464,2024-09-24,1939,Matthew Lane,perryjoseph@gmail.com,Czech Republic,538,Clothing,Laptop,3,891.24,2673.72,West
465,2024-04-16,1406,Jennifer Butler,erika65@yahoo.com,Slovenia,564,Sports,Phone,4,90.82,363.28,South
466,2024-07-13,1502,Joseph Walters,wmckee@torres.com,Belarus,521,Furniture,Phone,10,579.83,5798.3,South
467,2024-04-27,1597,Arthur Acevedo,ofarley@orr-welch.com,Gabon,572,Sports,Phone,10,341.34,3413.39999999999,South
468,2023-08-06,1334,Alexis Murphy,petersonjack@butler.com,Cuba,596,Electronics,Bicycle,5,813.07,4065.35,West
469,2023-07-09,1811,Kristin Buckley,whitakerjohn@jackson.org,Palestinian Territory,542,Furniture,Tennis Racket,1,722.26,722.26,North
470,2024-04-24,1864,Daniel Lowe,rowlandcarol@yahoo.com,Antarctica (the territory South of 60 deg S),566,Beauty,Laptop,10,735.91,7359.09999999999,South
471,2025-01-01,1110,Adam Galloway,ttownsend@yahoo.com,Norfolk Island,513,Electronics,Sofa,2,314.23,628.46,South
472,2024-03-24,1358,Gregory Goodwin,justinbell@hotmail.com,Falkland Islands (Malvinas),600,Furniture,Laptop,1,126.07,126.07,West
473,2024-11-17,1433,Chloe Morris,huntelizabeth@yahoo.com,Ecuador,594,Furniture,Laptop,1,433.09,433.09,East
474,2023-09-30,1111,Heidi Walker,cunninghamanthony@wilson-johnson.biz,Honduras,575,Electronics,Laptop,9,909.35,8184.15,East
475,2025-01-16,1377,Sarah Hood,brianna75@ryan-nelson.com,Kiribati,541,Furniture,Perfume,9,48.98,440.82,Central
476,2024-03-31,1801,Russell Reid,cwoods@hotmail.com,Samoa,547,Beauty,T-Shirt,3,900.31,2700.93,North
477,2025-04-03,1068,Alan Kelley,patricia51@yahoo.com,Colombia,520,Electronics,Tennis Racket,2,692.24,1384.48,West
478,2023-09-23,1014,Lisa Moore,yvaughn@morgan.com,Mexico,571,Sports,Table,5,198.52,992.6,North
479,2023-10-21,1670,David Taylor,robin88@gmail.com,Norfolk Island,581,Beauty,Shoes,8,804.07,6432.56,West
480,2025-06-01,1636,Mrs. Wendy Short,lauracastro@hotmail.com,India,597,Furniture,Sofa,1,466.51,466.51,North
481,2025-04-13,1242,Nancy Becker,bradley01@giles.com,Macao,580,Furniture,Phone,2,865.82,1731.64,Central
482,2023-07-09,1406,Holly Freeman,belljohn@oliver.org,Israel,524,Clothing,Bicycle,5,744.46,3722.3,South
483,2023-11-18,1008,Kelsey Summers,thomas24@gmail.com,Somalia,576,Sports,Tennis Racket,7,664.49,4651.43,West
484,2024-10-31,1296,Gabriel Mayer,toddobrien@hotmail.com,Palau,512,Beauty,T-Shirt,2,495.97,991.94,East
485,2023-10-19,1297,Jennifer Warner,lisajackson@hotmail.com,Philippines,512,Electronics,Table,3,195.86,587.58,North
486,2024-01-13,1673,Michelle Rodriguez,hvaldez@perez-wilkerson.biz,Latvia,576,Clothing,Shoes,8,181.1,1448.8,West
487,2023-10-28,1689,Carl Jackson,rspencer@mays.com,Gabon,526,Furniture,Phone,7,898.97,6292.79,North
488,2024-06-10,1836,Alexandra Morales,thomassharon@brewer.com,Turkmenistan,596,Beauty,T-Shirt,10,623.1,6231.0,North
489,2025-01-01,1028,Holly Ferguson,jesse46@yahoo.com,Cocos (Keeling) Islands,545,Clothing,Tennis Racket,7,241.38,1689.65999999999,East
490,2025-04-24,1435,Christian Parker,denise72@hotmail.com,Mauritius,595,Furniture,Sofa,10,373.34,3733.39999999999,North
491,2024-11-09,1904,Michael Powers,gentryjoel@hotmail.com,Russian Federation,557,Furniture,Phone,6,733.57,4401.42,South
492,2024-07-02,1456,Rachel Leblanc,jacksonmelissa@yahoo.com,British Indian Ocean Territory (Chagos Archipelago),503,Sports,Bicycle,10,27.4,274.0,South
493,2023-08-14,1105,Jason Davenport,xwilliams@ibarra.com,Tanzania,573,Beauty,Table,6,867.23,5203.38,South
494,2025-01-19,1340,John Watson,victoria76@yahoo.com,Liberia,556,Beauty,Sofa,9,864.18,7777.62,East
495,2025-01-23,1839,Terry Welch,jamie25@gmail.com,Netherlands Antilles,568,Beauty,Perfume,5,593.37,2966.85,West
496,2024-07-29,1757,Caitlin Rodriguez,felicia61@martinez.org,Azerbaijan,532,Electronics,Perfume,9,840.12,7561.08,Central
497,2024-05-05,1377,Jordan Martin,michaelguzman@taylor-park.com,Ghana,574,Furniture,Sofa,6,802.43,4814.58,South
498,2024-02-14,1940,Paul Bell,melissa23@jones.com,Greenland,502,Beauty,T-Shirt,5,311.23,1556.15,Central
499,2025-04-02,1772,Dawn Tanner,dbryant@gonzalez-price.com,Costa Rica,532,Sports,Bicycle,1,114.55,114.55,South
500,2025-03-31,1042,John Sellers Jr.,patricia23@hotmail.com,Qatar,537,Sports,Phone,8,342.54,2740.32,West
501,2024-10-20,1572,Olivia Torres,mariahoffman@hotmail.com,Burundi,570,Sports,T-Shirt,1,656.33,656.33,South
502,2024-08-16,1550,Adam Rios,nicole97@yahoo.com,Reunion,558,Electronics,T-Shirt,10,79.3,793.0,South
503,2025-05-02,1444,Sonya Evans,joshuaholmes@cummings-garcia.info,United States Virgin Islands,572,Furniture,T-Shirt,10,544.11,5441.1,Central
504,2023-06-27,1039,Michael Rollins,jerry82@hotmail.com,South Georgia and the South Sandwich Islands,508,Furniture,Shoes,9,827.59,7448.31,West
505,2024-05-26,1038,Michael Herring,mwebster@moyer-sellers.org,Ecuador,509,Sports,Laptop,3,401.87,1205.61,East
506,2025-02-16,1137,Veronica Rangel,edward44@yahoo.com,Northern Mariana Islands,585,Clothing,Sofa,5,939.31,4696.54999999999,West
507,2025-05-05,1611,Daniel Johnson,rstewart@smith-hooper.com,Sudan,534,Sports,Shoes,10,833.09,8330.9,North
508,2023-08-08,1143,Nathan Valencia,eric89@yahoo.com,Saint Kitts and Nevis,586,Sports,Phone,8,250.36,2002.88,Central
509,2023-10-26,1482,John Bonilla,vincentpineda@yahoo.com,Bangladesh,524,Sports,Table,8,956.44,7651.52,East
510,2024-07-23,1257,Juan West,thompsondennis@meyer.org,Zambia,575,Clothing,Table,6,251.14,1506.84,North
511,2024-08-17,1863,Carolyn Shaw,scarter@williams.org,Guernsey,560,Furniture,Table,7,797.43,5582.00999999999,East
512,2024-01-24,1920,Monica Burns,jeremylong@george.com,Serbia,576,Beauty,Perfume,9,232.69,2094.21,West
513,2023-10-15,1280,Nicholas Oliver,kellybryant@hotmail.com,Zimbabwe,546,Furniture,Bicycle,7,181.81,1272.67,South
514,2023-11-25,1312,Jasmine Villanueva,amy93@hotmail.com,Nauru,538,Beauty,Shoes,7,228.65,1600.55,South
515,2024-09-20,1134,Ms. Julie Zavala,lcameron@williams-wagner.org,Mayotte,551,Furniture,Shoes,7,490.81,3435.67,North
516,2024-01-04,1021,Jennifer Davis,amartinez@gmail.com,Heard Island and McDonald Islands,529,Electronics,Tennis Racket,9,554.15,4987.34999999999,Central
517,2024-11-08,1343,Alicia Johnson,romeroangela@curtis-fox.com,Indonesia,585,Sports,Shoes,3,291.33,873.99,West
518,2024-09-10,1073,Carrie Kennedy,jonathan17@bailey.info,Lesotho,549,Furniture,Laptop,6,385.17,2311.02,East
519,2023-10-18,1392,Alexandria Keller,vparker@hotmail.com,Saint Vincent and the Grenadines,589,Sports,Bicycle,10,314.21,3142.1,North
520,2023-12-12,1051,Aaron Hoover,yjones@gmail.com,Grenada,590,Beauty,Table,10,916.69,9166.9,Central
521,2024-01-31,1956,Tina Turner,christopher09@hotmail.com,Barbados,535,Furniture,Laptop,3,562.13,1686.38999999999,North
522,2023-10-11,1169,Michael Munoz,fadkins@holloway.com,Jordan,544,Beauty,T-Shirt,2,251.37,502.74,North
523,2023-06-25,1051,Adam Morris,floresandrew@hotmail.com,Luxembourg,597,Beauty,Shoes,3,733.37,2200.11,West
524,2024-10-08,1499,Susan Potter,millerjay@hotmail.com,Croatia,575,Clothing,Shoes,1,100.42,100.42,West
525,2024-12-24,1849,Melanie Smith,chambersdawn@hotmail.com,Kyrgyz Republic,544,Furniture,Perfume,9,620.93,5588.37,North
526,2023-10-31,1010,Matthew Hensley,angelali@lee.com,Norfolk Island,508,Furniture,Phone,5,860.62,4303.1,West
527,2023-08-26,1364,Krystal Wallace,david74@lee.biz,Madagascar,543,Sports,Table,7,108.0,756.0,North
528,2025-02-11,1976,Sherri Jackson,catherine54@gill.com,Benin,513,Furniture,Bicycle,7,195.31,1367.17,East
529,2023-09-17,1974,Kenneth Frye,peter55@hotmail.com,Sudan,578,Sports,Bicycle,6,271.88,1631.28,Central
530,2023-10-03,1691,Melissa Griffith,matthewsjohn@yahoo.com,Dominican Republic,595,Furniture,Tennis Racket,3,556.84,1670.52,South
531,2024-01-09,1668,Mr. Michael Miller MD,kelsey02@douglas.org,Latvia,574,Beauty,Bicycle,5,130.58,652.9,East
532,2023-10-13,1211,Kaitlin Long,joshua38@faulkner.net,Uruguay,520,Clothing,Shoes,8,118.12,944.96,North
533,2024-12-25,1550,Jeffrey Dean,daniellehunter@hotmail.com,Seychelles,547,Sports,Laptop,8,222.53,1780.24,South
534,2023-06-23,1730,John Jackson,fowlerdavid@gmail.com,Belarus,596,Beauty,T-Shirt,9,297.18,2674.62,South
535,2024-09-07,1045,Jennifer Patterson,patriciacummings@yahoo.com,Syrian Arab Republic,564,Clothing,Bicycle,1,639.37,639.37,West
536,2024-10-21,1810,Tanner Lane,ucollier@davis-stephenson.com,Jersey,529,Electronics,Laptop,6,527.61,3165.66,East
537,2024-09-10,1909,Brandon Gonzalez,thomasmartha@mcdonald-conway.biz,Turkmenistan,576,Furniture,Perfume,1,223.18,223.18,West
538,2024-06-18,1305,Stephanie Johnson,fullerkendra@pittman-guzman.net,Switzerland,543,Sports,Laptop,10,541.68,5416.79999999999,North
539,2025-01-11,1359,Gregory Smith,michellestevens@hotmail.com,British Indian Ocean Territory (Chagos Archipelago),582,Beauty,Table,8,488.27,3906.16,South
540,2024-12-16,1214,Andrea Sawyer,robertsims@gmail.com,Senegal,530,Furniture,Tennis Racket,8,631.93,5055.44,East
541,2025-02-25,1589,Shannon Smith,catherinehamilton@gmail.com,Heard Island and McDonald Islands,521,Furniture,Table,9,147.36,1326.24,North
542,2025-01-14,1832,William Moran,odelgado@hotmail.com,Bolivia,555,Clothing,T-Shirt,4,815.0,3260.0,East
543,2024-01-25,1943,Robert Massey,bankshannah@vasquez-flores.org,Kyrgyz Republic,550,Sports,Shoes,9,520.47,4684.23,East
544,2023-07-23,1615,Brittany Rhodes,taylor66@olson-kennedy.com,Wallis and Futuna,569,Beauty,Sofa,5,770.83,3854.15,East
545,2024-08-07,1774,Theresa Russo,scantrell@yahoo.com,Tuvalu,558,Sports,Bicycle,9,858.82,7729.38,North
546,2023-07-03,1306,Daniel Garner,elawson@beard.com,Dominican Republic,536,Clothing,Shoes,4,633.27,2533.08,North
547,2024-07-18,1062,Troy Matthews,johnsonaaron@schmidt.net,Trinidad and Tobago,569,Clothing,Tennis Racket,4,532.52,2130.08,East
548,2024-01-26,1103,Margaret Fox,lisa50@yahoo.com,Serbia,515,Furniture,Table,4,779.01,3116.04,West
549,2025-05-19,1624,Heather Moyer,james08@hunter.com,French Southern Territories,576,Beauty,Shoes,7,179.04,1253.28,West
550,2023-07-27,1025,Kimberly Reed,brian46@flynn-warren.com,San Marino,598,Clothing,Shoes,4,20.97,83.88,Central
551,2024-06-11,1669,Diana Eaton,kaylathompson@miranda.com,Georgia,594,Beauty,Table,5,10.75,53.75,West
552,2024-10-07,1507,Charles Little,gibsonjared@rocha-jensen.org,Netherlands Antilles,593,Sports,Perfume,9,459.83,4138.47,Central
553,2024-08-31,1947,Carol Chambers,tmccarthy@gmail.com,Eritrea,594,Sports,Perfume,8,629.76,5038.08,North
554,2023-07-17,1120,Stephen Jacobs,jasonallen@berry.com,Sierra Leone,573,Electronics,Tennis Racket,3,144.88,434.64,West
555,2024-04-03,1890,Lisa Jackson,kennedymatthew@scott-pearson.com,Myanmar,573,Beauty,T-Shirt,8,609.91,4879.28,West
556,2024-12-22,1136,John Hines,curtismorris@hotmail.com,Ecuador,525,Clothing,Perfume,2,342.04,684.08,North
557,2025-02-07,1947,Justin Washington,reyesvictor@hotmail.com,Jamaica,508,Sports,T-Shirt,4,262.98,1051.92,West
558,2024-11-04,1551,Ashley Mitchell,joneskristen@hays.com,Suriname,541,Furniture,Shoes,9,883.35,7950.15,Central
559,2023-12-04,1776,Gregory Evans,elizabeth13@hotmail.com,Belize,526,Furniture,T-Shirt,8,135.73,1085.84,Central
560,2024-03-31,1015,Roger Perez,ulewis@payne.net,Nepal,536,Clothing,Perfume,6,902.22,5413.32,North
561,2025-01-03,1039,Stephanie Bennett,scarr@collins.biz,El Salvador,511,Sports,Sofa,8,332.75,2662.0,South
562,2024-12-12,1089,Mark Rhodes,michael08@warner-rollins.com,Tanzania,565,Beauty,Tennis Racket,4,711.31,2845.24,Central
563,2023-10-25,1732,Joshua Taylor,coreymoody@osborne-cook.org,Saint Barthelemy,571,Electronics,Sofa,1,418.95,418.95,East
564,2025-03-31,1430,Bobby Flores,mcknightmichelle@taylor.biz,New Zealand,531,Furniture,Sofa,4,619.47,2477.88,East
565,2024-01-02,1085,James Hammond,miajones@morales.com,Belize,564,Furniture,Phone,4,628.34,2513.36,West
566,2024-02-26,1753,Casey Warner,bjones@parker.com,Holy See (Vatican City State),503,Sports,Perfume,3,454.36,1363.08,North
567,2023-10-11,1186,Angela Coleman,robinsonann@yahoo.com,Guadeloupe,595,Beauty,Sofa,9,161.92,1457.28,West
568,2024-07-08,1456,Jamie Cummings,yulori@hotmail.com,Antarctica (the territory South of 60 deg S),556,Furniture,T-Shirt,7,113.07,791.49,North
569,2024-01-18,1676,Zachary Sosa,ruthturner@hotmail.com,Thailand,535,Clothing,Tennis Racket,8,485.46,3883.68,West
570,2024-12-16,1571,Danielle Hawkins,brownpamela@williams.biz,Holy See (Vatican City State),585,Sports,Sofa,2,43.77,87.54,West
571,2024-06-11,1324,Phillip Lawson,ukelly@yahoo.com,Kuwait,525,Beauty,T-Shirt,8,483.95,3871.6,South
572,2024-02-15,1113,Joseph Ortiz,kevinhughes@gmail.com,Egypt,599,Beauty,Shoes,10,937.69,9376.9,West
573,2023-10-17,1491,Michael Thompson,abigail09@silva.com,Niue,561,Beauty,Tennis Racket,10,438.53,4385.29999999999,North
574,2024-10-20,1446,Michelle Brown,sotoryan@boone.com,Guyana,553,Clothing,T-Shirt,1,554.96,554.96,East
575,2025-06-10,1180,Jasmine Hansen,rjohnson@hamilton-rodriguez.com,Qatar,568,Sports,Bicycle,4,301.17,1204.68,West
576,2023-09-17,1116,Anthony Brown,coffeycynthia@hotmail.com,Honduras,527,Furniture,Sofa,2,730.68,1461.36,Central
577,2025-03-10,1955,Lori Ball,kayla54@yahoo.com,Azerbaijan,586,Sports,Tennis Racket,8,227.79,1822.32,South
578,2024-07-31,1796,Amy Cannon MD,james82@gmail.com,Svalbard & Jan Mayen Islands,550,Electronics,Tennis Racket,3,160.21,480.63,North
579,2025-05-01,1800,Brian Nash,jennifergreene@rangel.com,United Kingdom,534,Sports,Bicycle,6,55.59,333.54,North
580,2025-03-30,1993,Kayla Khan,jessegray@hotmail.com,French Polynesia,558,Clothing,Phone,5,895.37,4476.85,West
581,2024-10-17,1756,Tina Nguyen,mary15@yahoo.com,Saudi Arabia,545,Sports,Laptop,10,248.4,2484.0,South
582,2024-08-31,1545,Sarah Johns,danielcamacho@gmail.com,Equatorial Guinea,587,Furniture,Table,8,875.92,7007.36,North
583,2023-08-07,1174,Leslie Vazquez,wilsoneric@howard.com,Sierra Leone,598,Beauty,Table,2,791.29,1582.58,West
584,2024-04-02,1799,Carolyn Perry,robertandrews@gmail.com,Kiribati,563,Sports,Shoes,3,312.74,938.22,South
585,2024-07-18,1739,Rhonda Mccoy,hammondjonathan@russell.com,Niger,552,Electronics,Phone,6,238.87,1433.22,West
586,2024-06-07,1865,Thomas Ruiz,khuffman@osborn-myers.net,Bulgaria,579,Electronics,Shoes,3,123.47,370.409999999999,East
587,2024-05-13,1018,Caitlin Powell,michele67@moreno.com,Reunion,562,Beauty,Phone,1,231.35,231.35,Central
588,2025-01-06,1495,Margaret Gates,joseph69@jones.com,Guinea,507,Beauty,Laptop,1,895.22,895.22,West
589,2024-08-03,1428,William Johnson,helensmith@bernard.biz,American Samoa,507,Sports,Perfume,9,20.72,186.48,West
590,2024-04-16,1444,Carrie Nichols,michelleking@peterson-thompson.com,Costa Rica,578,Electronics,Laptop,8,541.48,4331.84,East
591,2023-09-29,1203,Chad Bishop,thompsonbrenda@hotmail.com,Maldives,515,Sports,Shoes,10,42.09,420.9,East
592,2025-01-04,1106,Sara Moore,henrytaylor@mccarthy.com,Panama,534,Sports,Phone,5,215.39,1076.94999999999,West
593,2024-07-18,1517,Rebecca Williams,harveyjames@gmail.com,Saint Vincent and the Grenadines,591,Beauty,Perfume,8,346.13,2769.04,South
594,2024-09-18,1224,John Rodriguez,jordantimothy@yahoo.com,Cambodia,519,Sports,Table,2,814.4,1628.8,North
595,2025-04-29,1453,Brian Clements,brandonstephens@hotmail.com,Morocco,540,Beauty,Phone,2,542.26,1084.52,South
596,2023-07-21,1863,Carrie Weiss,nicholas85@gmail.com,Kiribati,560,Sports,Table,6,474.45,2846.7,Central
597,2023-09-28,1249,David Mendoza,esmith@perez.net,Ukraine,564,Beauty,Shoes,6,250.36,1502.16,South
598,2023-11-16,1482,Rhonda Vargas,nguyenleslie@gmail.com,Rwanda,548,Sports,Sofa,8,322.35,2578.8,West
599,2025-05-10,1980,Laura Walker,margaret52@gmail.com,Palestinian Territory,574,Beauty,Sofa,1,396.76,396.76,East
600,2025-02-06,1829,Richard Turner,gonzalezjennifer@yahoo.com,Iran,518,Furniture,Laptop,3,598.59,1795.77,East
601,2024-10-10,1541,Robert Harding,johnvasquez@hotmail.com,Puerto Rico,526,Furniture,Table,9,951.97,8567.73,South
602,2023-12-17,1952,Vicki David,dlove@hotmail.com,Oman,556,Sports,Sofa,4,993.84,3975.36,Central
603,2024-02-08,1010,Zachary White,bnichols@hotmail.com,Trinidad and Tobago,599,Electronics,T-Shirt,7,245.26,1716.82,North
604,2024-12-28,1566,Jason Henderson,ashley13@huff.com,Belarus,535,Furniture,Laptop,3,824.18,2472.54,North
605,2024-09-14,1653,Aaron Mccall,christophersanford@fry.net,Northern Mariana Islands,515,Sports,Shoes,3,647.91,1943.73,West
606,2024-11-24,1444,John Ward,bradley85@yahoo.com,Pakistan,549,Clothing,Bicycle,7,667.47,4672.29,North
607,2023-11-08,1518,Andrea Williams,wgordon@gmail.com,Faroe Islands,597,Beauty,Perfume,2,718.99,1437.98,East
608,2024-01-11,1984,Kenneth Bates,clarkgary@branch.org,Somalia,507,Furniture,Bicycle,3,782.9,2348.7,North
609,2024-03-06,1987,Janice Dawson,slyons@yahoo.com,Vietnam,597,Sports,Sofa,4,126.6,506.4,West
610,2025-06-22,1854,Jeremy Smith,annehanson@yahoo.com,Uzbekistan,510,Sports,Phone,6,797.66,4785.96,West
611,2024-05-26,1382,Sandra Graham,paige30@hicks.com,United States Minor Outlying Islands,551,Electronics,Bicycle,9,815.07,7335.63,North
612,2025-04-05,1341,Jason Moran,lindsay81@johnston.com,Taiwan,563,Furniture,Shoes,5,451.15,2255.75,East
613,2025-02-11,1438,Miranda Davis,yhenson@gmail.com,Slovakia (Slovak Republic),557,Furniture,Shoes,8,142.69,1141.52,West
614,2025-06-16,1128,Antonio Rogers,lramsey@gmail.com,United Arab Emirates,513,Furniture,T-Shirt,8,926.28,7410.24,Central
615,2023-12-12,1454,Michael Ortiz,burtonlisa@cunningham.info,Burundi,584,Furniture,Tennis Racket,3,111.34,334.02,West
616,2025-02-06,1402,Donna Reed,quinnjamie@yahoo.com,Cyprus,553,Sports,Tennis Racket,4,101.91,407.64,South
617,2024-10-07,1284,Maria Freeman,joseph69@walsh.com,Marshall Islands,510,Sports,Sofa,10,742.96,7429.6,East
618,2025-02-09,1354,Douglas Park,erowland@davis-doyle.info,Bulgaria,573,Furniture,Shoes,5,182.88,914.4,Central
619,2025-04-14,1203,Barry Erickson,zroberts@gmail.com,Niue,556,Furniture,Tennis Racket,6,267.19,1603.13999999999,North
620,2024-06-30,1042,Natalie Harris,tara34@yahoo.com,Mauritius,548,Beauty,Laptop,9,242.19,2179.71,South
621,2024-01-01,1326,Steven Rivera,hernandezdebra@yahoo.com,Congo,574,Beauty,Laptop,6,804.49,4826.94,Central
622,2024-08-12,1892,Courtney Reed,woodbarbara@hotmail.com,Sri Lanka,560,Furniture,Perfume,8,104.5,836.0,West
623,2023-10-09,1405,Kenneth Gibbs,cory80@yahoo.com,Pakistan,545,Beauty,Bicycle,4,790.75,3163.0,West
624,2023-09-03,1963,Howard Estrada,eferguson@lawson-harding.com,Sierra Leone,509,Beauty,T-Shirt,10,486.29,4862.9,Central
625,2024-01-19,1481,Curtis Simmons,rosewendy@owens-hall.info,Kuwait,508,Clothing,Sofa,7,156.45,1095.14999999999,Central
626,2023-10-10,1312,Ian Herrera,wayers@yahoo.com,Burundi,544,Sports,Sofa,9,512.46,4612.14,Central
627,2023-11-21,1674,Michael Hill,david31@hotmail.com,Gibraltar,560,Sports,Shoes,10,135.85,1358.5,South
628,2025-05-22,1826,Ryan Cruz,richardsonmelinda@williams.com,Bolivia,532,Sports,Shoes,7,487.47,3412.29,Central
629,2024-05-17,1409,Marcus Morris,derrickjames@cole-andrews.info,Swaziland,596,Beauty,Perfume,8,276.09,2208.72,East
630,2024-08-15,1641,Kathryn Alvarez,david47@brock-green.info,Gambia,595,Furniture,Laptop,5,676.33,3381.65,West
631,2024-03-10,1575,Michelle Anderson,pamela29@gmail.com,Malawi,590,Electronics,Perfume,6,95.47,572.819999999999,Central
632,2023-10-28,1187,Kelly Fisher,iparker@yahoo.com,Panama,539,Furniture,Shoes,9,782.59,7043.31,West
633,2024-12-29,1423,Evelyn Wolfe DVM,elizabethbarnes@brown-pearson.com,Spain,519,Clothing,Tennis Racket,9,804.4,7239.59999999999,South
634,2025-01-22,1810,Samantha White,nealnatalie@hotmail.com,Bahamas,524,Furniture,Perfume,5,225.25,1126.25,North
635,2024-01-10,1827,April Butler,coxmichael@gmail.com,Bahamas,525,Furniture,Tennis Racket,2,134.01,268.02,North
636,2024-11-07,1392,Jacob Shaw,tsandoval@hotmail.com,Rwanda,560,Sports,Bicycle,7,572.56,4007.91999999999,North
637,2025-01-21,1841,Tina Adams,ingramcameron@roach-lopez.com,Aruba,548,Beauty,Table,4,218.95,875.8,East
638,2023-10-19,1860,Michelle Lowe,karicruz@hotmail.com,South Africa,571,Sports,Perfume,1,516.13,516.13,Central
639,2025-03-14,1281,Brandon Newman,smithrachel@hotmail.com,Israel,559,Clothing,T-Shirt,7,115.79,810.53,Central
640,2023-10-18,1341,Kevin Nicholson,xmartinez@hotmail.com,Seychelles,592,Sports,Table,1,670.97,670.97,South
641,2023-10-12,1195,Edward Olson,walltoni@davenport.biz,Angola,508,Clothing,Bicycle,2,644.83,1289.66,East
